date,location,new_cases,new_deaths,total_cases,total_deaths,weekly_cases,weekly_deaths,biweekly_cases,biweekly_deaths
2/24/2021,Australia,8,0,28947,909,35,0,68,0
2/25/2021,Australia,10,0,28957,909,39,0,70,0
2/26/2021,Australia,8,0,28965,909,45,0,73,0
2/27/2021,Australia,5,0,28970,909,44,0,72,0
2/28/2021,Australia,8,0,28978,909,48,0,78,0
3/1/2021,Australia,8,0,28986,909,49,0,81,0
3/2/2021,Australia,10,0,28996,909,57,0,85,0
3/3/2021,Australia,11,0,29007,909,60,0,95,0
3/4/2021,Australia,14,0,29021,909,64,0,103,0
3/5/2021,Australia,8,0,29029,909,64,0,109,0
3/6/2021,Australia,5,0,29034,909,64,0,108,0
3/7/2021,Australia,12,0,29046,909,68,0,116,0
3/8/2021,Australia,15,0,29061,909,75,0,124,0
3/9/2021,Australia,13,0,29074,909,78,0,135,0
3/10/2021,Australia,16,0,29090,909,83,0,143,0
3/11/2021,Australia,12,0,29102,909,81,0,145,0
3/12/2021,Australia,10,0,29112,909,83,0,147,0
3/13/2021,Australia,5,0,29117,909,83,0,147,0
3/14/2021,Australia,13,0,29130,909,84,0,152,0
3/15/2021,Australia,7,0,29137,909,76,0,151,0
3/16/2021,Australia,17,0,29154,909,80,0,158,0
3/17/2021,Australia,12,0,29166,909,76,0,159,0
3/18/2021,Australia,17,0,29183,909,81,0,162,0
3/19/2021,Australia,9,0,29192,909,80,0,163,0
3/20/2021,Australia,4,0,29196,909,79,0,162,0
3/21/2021,Australia,10,0,29206,909,76,0,160,0
3/22/2021,Australia,5,0,29211,909,74,0,150,0
3/23/2021,Australia,10,0,29221,909,67,0,147,0
3/24/2021,Australia,9,0,29230,909,64,0,140,0
3/25/2021,Australia,9,0,29239,909,56,0,137,0
3/26/2021,Australia,13,0,29252,909,60,0,140,0
3/27/2021,Australia,7,0,29259,909,63,0,142,0
3/28/2021,Australia,17,0,29276,909,70,0,146,0
3/29/2021,Australia,20,0,29296,909,85,0,159,0
3/30/2021,Australia,8,0,29304,909,83,0,150,0
3/31/2021,Australia,18,0,29322,909,92,0,156,0
4/1/2021,Australia,11,0,29333,909,94,0,150,0
4/2/2021,Australia,8,0,29341,909,89,0,149,0
4/3/2021,Australia,7,0,29348,909,89,0,152,0
4/4/2021,Australia,9,0,29357,909,81,0,151,0
4/5/2021,Australia,8,0,29365,909,69,0,154,0
4/6/2021,Australia,14,0,29379,909,75,0,158,0
4/7/2021,Australia,6,0,29385,909,63,0,155,0
4/8/2021,Australia,5,0,29390,909,57,0,151,0
4/9/2021,Australia,6,0,29396,909,55,0,144,0
4/10/2021,Australia,9,0,29405,909,57,0,146,0
4/11/2021,Australia,14,0,29419,909,62,0,143,0
4/12/2021,Australia,10,1,29429,910,64,1,133,1
4/13/2021,Australia,21,0,29450,910,71,1,146,1
4/14/2021,Australia,19,0,29469,910,84,1,147,1
4/15/2021,Australia,15,0,29484,910,94,1,151,1
4/16/2021,Australia,15,0,29499,910,103,1,158,1
4/17/2021,Australia,20,0,29519,910,114,1,171,1
4/18/2021,Australia,14,0,29533,910,114,1,176,1
4/19/2021,Australia,23,0,29556,910,127,0,191,1
4/20/2021,Australia,20,0,29576,910,126,0,197,1
4/21/2021,Australia,18,0,29594,910,125,0,209,1
4/22/2021,Australia,44,0,29638,910,154,0,248,1
4/23/2021,Australia,15,0,29653,910,154,0,257,1
4/24/2021,Australia,10,0,29663,910,144,0,258,1
4/25/2021,Australia,17,0,29680,910,147,0,261,1
4/26/2021,Australia,37,0,29717,910,161,0,288,0
4/27/2021,Australia,33,0,29750,910,174,0,300,0
4/28/2021,Australia,23,0,29773,910,179,0,304,0
4/29/2021,Australia,25,0,29798,910,160,0,314,0
4/30/2021,Australia,13,0,29811,910,158,0,312,0
5/1/2021,Australia,13,0,29824,910,161,0,305,0
5/2/2021,Australia,14,0,29838,910,158,0,305,0
5/3/2021,Australia,12,0,29850,910,133,0,294,0
5/4/2021,Australia,15,0,29865,910,115,0,289,0
5/5/2021,Australia,19,0,29884,910,111,0,290,0
5/6/2021,Australia,9,0,29893,910,95,0,255,0
5/7/2021,Australia,13,0,29906,910,95,0,253,0
5/8/2021,Australia,16,0,29922,910,98,0,259,0
5/9/2021,Australia,9,0,29931,910,93,0,251,0
5/10/2021,Australia,7,0,29938,910,88,0,221,0
5/11/2021,Australia,8,0,29946,910,81,0,196,0
5/12/2021,Australia,9,0,29955,910,71,0,182,0
5/13/2021,Australia,2,0,29957,910,64,0,159,0
5/14/2021,Australia,7,0,29964,910,58,0,153,0
5/15/2021,Australia,11,0,29975,910,53,0,151,0
5/16/2021,Australia,3,0,29978,910,47,0,140,0
5/17/2021,Australia,5,0,29983,910,45,0,133,0
5/18/2021,Australia,9,0,29992,910,46,0,127,0
5/19/2021,Australia,3,0,29995,910,40,0,111,0
5/20/2021,Australia,4,0,29999,910,42,0,106,0
5/21/2021,Australia,4,0,30003,910,39,0,97,0
5/22/2021,Australia,4,0,30007,910,32,0,85,0
5/23/2021,Australia,12,0,30019,910,41,0,88,0
5/24/2021,Australia,10,0,30029,910,46,0,91,0
5/25/2021,Australia,17,0,30046,910,54,0,100,0
5/26/2021,Australia,17,0,30063,910,68,0,108,0
5/27/2021,Australia,11,0,30074,910,75,0,117,0
5/28/2021,Australia,9,0,30083,910,80,0,119,0
5/29/2021,Australia,13,0,30096,910,89,0,121,0
5/30/2021,Australia,9,0,30105,910,86,0,127,0
5/31/2021,Australia,13,0,30118,910,89,0,135,0
